Wavelength[nm],T% at AOI 0 deg
815,96.02175903
814.5,97.2192688
814,97.97329712
813.5,98.51409149
813,98.83634186
812.5,98.98542786
812,99.16040039
811.5,99.19967651
811,99.24873352
810.5,99.28290558
810,99.31292725
809.5,99.35271454
809,99.39883423
808.5,99.51426697
808,99.54219818
807.5,99.59791565
807,99.65170288
806.5,99.62931824
806,99.67363739
805.5,99.75497437
805,99.71715546
804.5,99.75314331
804,99.71349335
803.5,99.73426819
803,99.740448
802.5,99.70101929
802,99.64669037
801.5,99.70928192
801,99.65966797
800.5,99.64170074
800,99.6499176
799.5,99.66143036
799,99.63134766
798.5,99.60540771
798,99.61869049
797.5,99.6631012
797,99.63140869
796.5,99.62519836
796,99.61053467
795.5,99.61096954
795,99.61786652
794.5,99.5927124
794,99.60394287
793.5,99.61672211
793,99.65447998
792.5,99.67581177
792,99.64365387
791.5,99.67896271
791,99.66142273
790.5,99.62555695
790,99.66939545
789.5,99.67980957
789,99.67022705
788.5,99.71143341
788,99.68560791
787.5,99.6749649
787,99.69381714
786.5,99.66824341
786,99.6704483
785.5,99.67682648
785,99.69599915
784.5,99.66311646
784,99.66950989
783.5,99.64411163
783,99.67403412
782.5,99.64830017
782,99.65260315
781.5,99.65917206
781,99.69763184
780.5,99.68650055
780,99.67308807
779.5,99.66776276
779,99.70118713
778.5,99.66472626
778,99.70328522
777.5,99.73524475
777,99.75318146
776.5,99.73628998
776,99.7397995
775.5,99.74608612
775,99.75889587
774.5,99.74629211
774,99.76808167
773.5,99.75273895
773,99.73727417
772.5,99.69191742
772,99.69847107
771.5,99.69093323
771,99.66456604
770.5,99.64215088
770,99.62301636
769.5,99.60434723
769,99.60671997
768.5,99.50248718
768,99.46393585
767.5,99.47546387
767,99.49962616
766.5,99.44866943
766,99.39055634
765.5,99.34265137
765,99.41090393
764.5,99.38069153
764,99.39471436
763.5,99.44881439
763,99.40917969
762.5,99.41273499
762,99.45914459
761.5,99.58123016
761,99.55072021
760.5,99.503479
760,99.57202148
759.5,99.59314728
759,99.55731201
758.5,99.57691193
758,99.6151123
757.5,99.67922974
757,99.66741943
756.5,99.68859863
756,99.65073395
755.5,99.60271454
755,99.58708191
754.5,99.54367065
754,99.54851532
753.5,99.52414703
753,99.50941467
752.5,99.43119812
752,99.4143219
751.5,99.35314941
751,99.3328476
750.5,99.35415649
750,99.30793762
749.5,99.33403778
749,99.33400726
748.5,99.31807709
748,99.36737823
747.5,99.39025879
747,99.4888916
746.5,99.48667145
746,99.50782013
745.5,99.5610733
745,99.61818695
744.5,99.65270233
744,99.66347504
743.5,99.63896942
743,99.65633392
742.5,99.63685608
742,99.54180145
741.5,99.52004242
741,99.44811249
740.5,99.36420441
740,99.33362579
739.5,99.21575165
739,99.10947418
738.5,98.99518585
738,98.92671967
737.5,98.85856628
737,98.77127075
736.5,98.7282486
736,98.70175934
735.5,98.61935425
735,98.7056427
734.5,98.7310257
734,98.75666809
733.5,98.86302185
733,98.91207123
732.5,98.98786163
732,99.09166718
731.5,99.22891235
731,99.31658173
730.5,99.35546875
730,99.49324036
729.5,99.53566742
729,99.56982422
728.5,99.60270691
728,99.64442444
727.5,99.57492065
727,99.51385498
726.5,99.50455475
726,99.4477005
725.5,99.42159271
725,99.28966522
724.5,99.22396851
724,99.17709351
723.5,99.09277344
723,99.05252075
722.5,99.09611511
722,99.02443695
721.5,99.03046417
721,99.03742981
720.5,99.02503204
720,99.10327911
719.5,99.1886673
719,99.26887512
718.5,99.30102539
718,99.39492035
