Wavelength[nm],T% at AOI 0 deg
648.5,99.13919067
648,99.03266144
647.5,99.0450592
647,99.06800079
646.5,99.02637482
646,98.98576355
645.5,98.99643707
645,98.93664551
644.5,98.95628357
644,98.84299469
643.5,98.86312866
643,98.84975433
642.5,98.80098724
642,98.77153778
641.5,98.81557465
641,98.78816223
640.5,98.73945618
640,98.71007538
639.5,98.6987381
639,98.68119049
638.5,98.69456482
638,98.64084625
637.5,98.71598816
637,98.82086182
636.5,98.90216064
636,98.9154129
635.5,99.03138733
635,99.05623627
634.5,99.10925293
634,99.16953278
633.5,99.20653534
633,99.32830811
632.5,99.26602173
632,99.25202179
631.5,99.26383972
631,99.22219086
630.5,99.30396271
630,99.27862549
629.5,99.25695801
629,99.25151825
628.5,99.30445862
628,99.33443451
627.5,99.22722626
627,99.30976868
626.5,99.39677429
626,99.3615036
625.5,99.35380554
625,99.37743378
624.5,99.34794617
624,99.32722473
623.5,99.29826355
623,99.23661041
622.5,99.19610596
622,99.21318817
621.5,99.19929504
621,99.16607666
620.5,99.22225952
620,99.17249298
619.5,99.26448059
619,99.21068573
618.5,99.25540161
618,99.2353363
617.5,99.24876404
617,99.29268646
616.5,99.20666504
616,99.15707397
615.5,99.21751404
615,99.186409
614.5,99.24108124
614,99.20329285
613.5,99.19158173
613,99.17603302
612.5,99.21885681
612,99.14451599
611.5,99.12492371
611,99.2131424
610.5,99.24862671
610,99.2716217
609.5,99.31548309
609,99.32292938
608.5,99.26647186
608,99.28117371
607.5,99.27346802
607,99.16963959
606.5,99.23445129
606,99.15203094
605.5,99.0898819
605,99.06420898
604.5,99.09119415
604,99.00075531
603.5,98.91654968
603,98.89157867
602.5,98.99571228
602,98.99781036
601.5,99.1158905
601,99.09513092
600.5,99.25070953
600,99.27980042
599.5,99.06985474
599,99.23571014
598.5,99.07118988
598,99.1132431
597.5,99.12857056
597,99.10862732
596.5,98.96310425
596,98.88195801
595.5,98.96305084
595,98.96369171
594.5,98.87026978
594,98.87321472
593.5,98.90621185
593,99.03018188
592.5,99.04964447
592,99.02977753
591.5,99.05922699
591,99.08302307
590.5,99.08834076
590,99.11322021
589.5,99.10193634
589,98.9852066
588.5,98.9573288
588,98.93214417
587.5,98.87565613
587,98.88492584
586.5,98.84644318
586,98.78708649
585.5,98.80246735
585,98.97174835
584.5,98.99140167
584,99.15584564
583.5,99.16113281
583,99.17840576
582.5,99.18048096
582,99.22192383
581.5,99.27562714
581,99.32746887
580.5,99.16087341
580,99.08551788
579.5,99.02340698
579,98.92941284
578.5,98.99804688
578,98.95417786
577.5,98.97615814
577,99.05191803
576.5,99.09872437
576,99.15466309
575.5,99.1880188
575,99.1710968
574.5,99.2537384
574,99.26416779
573.5,99.25034332
573,99.23352051
572.5,99.16818237
572,99.07958221
571.5,99.07462311
571,98.9837265
570.5,98.92736816
570,98.85845947
569.5,98.79906464
569,98.97285461
568.5,98.92295837
568,99.15758514
567.5,98.96450806
567,99.08280945
566.5,99.16042328
566,99.02217102
565.5,99.09920502
565,99.05986023
564.5,99.10163116
564,99.00964355
563.5,98.96503448
563,98.99030304
562.5,99.03407288
562,99.00978088
561.5,99.03772736
561,99.07038116
560.5,99.05871582
560,99.14270782
559.5,99.1584549
559,99.2124176
558.5,99.11038208
558,99.0407486
557.5,99.0242691
557,98.89961243
556.5,98.84007263
556,98.72898865
555.5,98.75048828
555,98.85404968
554.5,98.83031464
554,98.77492523
553.5,98.46271515
553,97.54718018
552.5,95.8555069
552,92.822258
551.5,87.98114014
551,81.27120972
550.5,72.57624054
550,62.55915833
549.5,51.9311676
549,41.32567215
548.5,31.89894295
548,23.83123779
547.5,17.51761055
547,12.72875214
546.5,9.151603699
546,6.629171371
545.5,4.839830875
545,3.525335789
544.5,2.631367207
544,1.985140562
543.5,1.500255466
543,1.152649045
542.5,0.8900723457
542,0.6891641021
541.5,0.5365584493
541,0.4179114103
540.5,0.3248796761
540,0.2515790462
539.5,0.1942488551
539,0.1503884494
538.5,0.1144646779
538,0.08755553514
537.5,0.06710064411
537,0.05125619471
536.5,0.03940359503
536,0.03043353185
535.5,0.02345287427
535,0.01838658005
534.5,0.01441235654
534,0.011435505
533.5,0.009245209396
533,0.007374645211
532.5,0.006127264351
532,0.004860151093
531.5,0.004287984688
531,0.003902646946
530.5,0.003282423597
530,0.002901421161
529.5,0.002712970134
529,0.002126851352
528.5,0.002095045988
528,0.001824142761
527.5,0.001653193962
527,0.001448917552
526.5,0.00134095829
526,0.001248746412
525.5,0.00112063298
525,0.0008777847397
524.5,0.0008930196636
524,0.0005983083975
523.5,0.0004974504118
523,0.0004567058058
522.5,0.0003036548151
522,2.36E-05
521.5,0.0001592859335
521,0.0001034454835
520.5,7.27E-05
520,0.0002475024667
519.5,0.0001121249152
519,5.68E-05
518.5,0.0001510912116
518,-3.37E-05
517.5,0.0001278572745
517,-1.70E-05
516.5,6.26E-05
516,0.0001781226019
515.5,8.72E-05
515,0.000136420771
514.5,9.07E-06
514,0.000133385649
513.5,9.66E-05
513,-6.71E-05
