,shutter,flip_mirror,calib_unit,temp_bench_air,temp_bench_board,temp_water_in,temp_water_out,laser,tungsten,adc1,adc2,nvme_pci-Composite,nvme_pci-Sensor_1,nvme_pci-Sensor_2,acpitz_acpi-temp1,coretemp_isa-Package_id_0,coretemp_isa-Core_0,coretemp_isa-Core_1,coretemp_isa-Core_2,coretemp_isa-Core_3,coretemp_isa-Core_4,coretemp_isa-Core_5,coretemp_isa-Core_6,coretemp_isa-Core_7,fli_status,time_utc,fli_temp_CCD
110,CLOSE,DOWN,0.0,19.5,19.1,20.7,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,76.0,70.0,59.0,76.0,65.0,75.0,73.0,60.0,69.0,OK,2021-10-09 16:50:57.775,-30.000000
111,CLOSE,DOWN,0.0,19.4,19.1,20.7,29.8,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,76.0,65.0,63.0,76.0,68.0,68.0,71.0,59.0,70.0,OK,2021-10-09 16:51:58.118,-30.000000
112,CLOSE,DOWN,0.0,19.5,19.1,20.7,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,74.0,69.0,47.0,74.0,64.0,62.0,69.0,68.0,67.0,OK,2021-10-09 16:52:58.411,-30.000000
113,CLOSE,DOWN,0.0,19.5,19.1,20.7,29.8,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,74.0,62.0,47.0,74.0,64.0,63.0,70.0,71.0,69.0,OK,2021-10-09 16:53:58.733,-30.000000
114,CLOSE,DOWN,0.0,19.6,19.1,20.7,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,44.85,27.8,76.0,65.0,48.0,76.0,65.0,69.0,72.0,69.0,65.0,OK,2021-10-09 16:54:59.041,-30.000000
115,CLOSE,DOWN,0.0,19.4,19.1,20.6,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,76.0,65.0,58.0,76.0,66.0,70.0,72.0,68.0,65.0,OK,2021-10-09 16:55:59.357,-30.000000
116,CLOSE,DOWN,0.0,19.5,19.1,20.7,30.0,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,75.0,71.0,48.0,75.0,65.0,71.0,67.0,72.0,64.0,OK,2021-10-09 16:56:59.662,-30.000000
117,CLOSE,DOWN,0.0,19.5,19.1,20.6,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,75.0,64.0,49.0,75.0,65.0,68.0,74.0,67.0,64.0,OK,2021-10-09 16:57:59.977,-30.000000
118,CLOSE,DOWN,0.0,19.4,19.1,20.6,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,46.85,27.8,75.0,63.0,48.0,75.0,66.0,74.0,73.0,67.0,65.0,OK,2021-10-09 16:59:00.260,-30.000000
119,CLOSE,DOWN,0.0,19.2,19.1,20.6,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,46.85,27.8,75.0,69.0,48.0,75.0,66.0,66.0,73.0,72.0,65.0,OK,2021-10-09 17:00:00.569,-30.000000
120,CLOSE,DOWN,0.0,19.3,19.1,20.6,29.9,OFF,ERROR,0.0,0.0,40.85,40.85,46.85,27.8,75.0,63.0,48.0,75.0,64.0,73.0,73.0,66.0,63.0,OK,2021-10-09 17:01:00.923,-30.000000
121,CLOSE,DOWN,0.0,19.6,19.1,20.6,28.599999999999998,OFF,ERROR,0.0,0.0,40.85,40.85,45.85,27.8,71.0,69.0,45.0,71.0,61.0,62.0,70.0,62.0,61.0,OK,2021-10-09 17:02:01.239,-30.000000
122,CLOSE,DOWN,0.0,19.3,19.1,20.6,27.5,OFF,ERROR,0.0,0.0,40.85,40.85,44.85,27.8,71.0,55.0,45.0,71.0,61.0,69.0,69.0,68.0,61.0,OK,2021-10-09 17:03:01.571,-30.000000
123,CLOSE,DOWN,0.0,19.4,19.1,20.6,26.9,OFF,ERROR,0.0,0.0,39.85,39.85,44.85,27.8,70.0,66.0,44.0,70.0,60.0,70.0,65.0,63.0,60.0,OK,2021-10-09 17:04:01.881,-30.000000
124,CLOSE,DOWN,0.0,19.4,19.1,20.6,26.8,OFF,ERROR,0.0,0.0,38.85,38.85,44.85,27.8,73.0,61.0,46.0,73.0,63.0,66.0,68.0,69.0,62.0,OK,2021-10-09 17:05:02.207,-30.000000
125,CLOSE,DOWN,0.0,19.3,19.1,20.6,28.2,OFF,ERROR,0.0,0.0,38.85,38.85,43.85,27.8,73.0,69.0,48.0,73.0,65.0,67.0,72.0,70.0,64.0,OK,2021-10-09 17:06:02.492,-30.000000
126,CLOSE,DOWN,0.0,19.2,19.1,20.6,28.5,OFF,ERROR,0.0,0.0,38.85,38.85,43.85,27.8,74.0,72.0,48.0,74.0,66.0,72.0,72.0,69.0,63.0,OK,2021-10-09 17:06:30.531,-30.000000
127,CLOSE,DOWN,0.0,19.3,19.1,20.5,28.8,OFF,ERROR,0.0,0.0,38.85,38.85,44.85,27.8,73.0,61.0,63.0,69.0,72.0,72.0,71.0,67.0,65.0,OK,2021-10-09 17:07:02.802,-30.000000
128,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,43.85,27.8,72.0,61.0,62.0,72.0,72.0,71.0,70.0,69.0,63.0,OK,2021-10-09 17:07:51.722,-30.000000
129,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,44.85,27.8,72.0,53.0,63.0,71.0,72.0,70.0,70.0,69.0,59.0,OK,2021-10-09 17:07:52.771,-30.000000
130,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,44.85,27.8,71.0,62.0,63.0,71.0,71.0,65.0,70.0,71.0,60.0,OK,2021-10-09 17:07:53.815,-30.000000
131,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,44.85,27.8,74.0,53.0,62.0,74.0,71.0,70.0,68.0,66.0,58.0,OK,2021-10-09 17:07:54.869,-30.000000
132,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,45.85,27.8,76.0,74.0,63.0,76.0,69.0,75.0,74.0,67.0,56.0,OK,2021-10-09 17:07:55.925,-30.000000
133,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,46.85,27.8,79.0,68.0,64.0,79.0,69.0,66.0,74.0,67.0,64.0,OK,2021-10-09 17:07:56.981,-30.000000
134,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,46.85,27.8,77.0,74.0,63.0,77.0,68.0,69.0,71.0,68.0,64.0,OK,2021-10-09 17:07:58.043,-30.000000
135,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,46.85,27.8,78.0,68.0,64.0,78.0,70.0,73.0,71.0,72.0,58.0,OK,2021-10-09 17:07:59.112,-30.000000
136,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,45.85,27.8,78.0,75.0,63.0,78.0,70.0,67.0,71.0,72.0,60.0,OK,2021-10-09 17:08:00.185,-30.000000
137,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,45.85,27.8,74.0,69.0,63.0,74.0,68.0,70.0,73.0,67.0,67.0,OK,2021-10-09 17:08:01.299,-30.000000
138,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,38.85,38.85,46.85,27.8,76.0,75.0,64.0,76.0,68.0,75.0,76.0,69.0,59.0,OK,2021-10-09 17:08:02.393,-30.000000
139,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,76.0,75.0,64.0,76.0,68.0,75.0,76.0,69.0,59.0,OK,2021-10-09 17:08:03.101,-30.000000
140,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,72.0,70.0,64.0,72.0,69.0,67.0,72.0,71.0,60.0,OK,2021-10-09 17:08:03.437,-30.000000
141,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,76.0,69.0,63.0,76.0,69.0,69.0,71.0,71.0,67.0,OK,2021-10-09 17:08:04.482,-30.000000
142,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,78.0,68.0,63.0,79.0,69.0,75.0,71.0,71.0,64.0,OK,2021-10-09 17:08:05.525,-30.000000
143,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,76.0,68.0,67.0,76.0,69.0,74.0,70.0,73.0,66.0,OK,2021-10-09 17:08:06.569,-30.000000
144,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,78.0,69.0,63.0,78.0,69.0,67.0,74.0,68.0,61.0,OK,2021-10-09 17:08:07.609,-30.000000
145,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,78.0,70.0,63.0,78.0,69.0,67.0,75.0,67.0,59.0,OK,2021-10-09 17:08:08.664,-30.000000
146,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,78.0,70.0,64.0,78.0,69.0,75.0,74.0,67.0,59.0,OK,2021-10-09 17:08:09.717,-30.000000
147,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,79.0,69.0,64.0,79.0,69.0,74.0,75.0,69.0,64.0,OK,2021-10-09 17:08:10.770,-30.000000
148,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,75.0,69.0,63.0,75.0,69.0,67.0,72.0,72.0,66.0,OK,2021-10-09 17:08:11.826,-30.000000
149,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,74.0,68.0,63.0,74.0,69.0,70.0,71.0,72.0,59.0,OK,2021-10-09 17:08:12.885,-30.000000
150,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.2,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,74.0,69.0,64.0,74.0,68.0,74.0,70.0,69.0,58.0,OK,2021-10-09 17:08:13.943,-30.000000
151,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,74.0,69.0,64.0,74.0,70.0,68.0,69.0,68.0,57.0,OK,2021-10-09 17:08:15.006,-30.000000
152,CLOSE,DOWN,0.0,19.3,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,74.0,68.0,65.0,74.0,69.0,66.0,74.0,67.0,64.0,OK,2021-10-09 17:08:16.069,-30.000000
153,CLOSE,DOWN,0.0,19.3,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,74.0,70.0,64.0,71.0,69.0,74.0,74.0,69.0,61.0,OK,2021-10-09 17:08:17.128,-30.000000
154,CLOSE,DOWN,0.0,19.3,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,76.0,54.0,63.0,76.0,69.0,70.0,71.0,71.0,73.0,OK,2021-10-09 17:08:18.209,-30.000000
155,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,46.85,27.8,77.0,53.0,63.0,77.0,67.0,69.0,71.0,69.0,68.0,OK,2021-10-09 17:08:19.318,-30.000000
156,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,74.0,54.0,63.0,74.0,68.0,74.0,72.0,68.0,69.0,OK,2021-10-09 17:08:20.358,-30.000000
157,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,76.0,53.0,62.0,76.0,68.0,75.0,74.0,67.0,68.0,OK,2021-10-09 17:08:21.394,-30.000000
158,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,73.0,53.0,63.0,73.0,69.0,66.0,73.0,68.0,68.0,OK,2021-10-09 17:08:22.433,-30.000000
159,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,52.0,63.0,71.0,69.0,65.0,75.0,68.0,69.0,OK,2021-10-09 17:08:23.478,-30.000000
160,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,74.0,54.0,62.0,73.0,68.0,70.0,74.0,65.0,69.0,OK,2021-10-09 17:08:24.508,-30.000000
161,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,75.0,54.0,62.0,72.0,67.0,73.0,75.0,69.0,68.0,OK,2021-10-09 17:08:25.558,-30.000000
162,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,72.0,52.0,63.0,72.0,67.0,70.0,70.0,72.0,68.0,OK,2021-10-09 17:08:26.602,-30.000000
163,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.3,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,73.0,52.0,63.0,71.0,69.0,65.0,70.0,73.0,71.0,OK,2021-10-09 17:08:27.659,-30.000000
164,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,73.0,53.0,62.0,71.0,67.0,73.0,71.0,68.0,71.0,OK,2021-10-09 17:08:28.712,-30.000000
165,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,73.0,52.0,62.0,73.0,67.0,73.0,68.0,66.0,73.0,OK,2021-10-09 17:08:29.767,-30.000000
166,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,52.0,63.0,73.0,68.0,65.0,75.0,67.0,71.0,OK,2021-10-09 17:08:30.817,-30.000000
167,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,52.0,62.0,75.0,68.0,64.0,75.0,65.0,72.0,OK,2021-10-09 17:08:31.881,-30.000000
168,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,52.0,63.0,75.0,67.0,72.0,75.0,71.0,72.0,OK,2021-10-09 17:08:32.941,-30.000000
169,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,52.0,66.0,75.0,67.0,67.0,71.0,73.0,71.0,OK,2021-10-09 17:08:34.005,-30.000000
170,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,51.0,62.0,75.0,68.0,66.0,70.0,68.0,69.0,OK,2021-10-09 17:08:35.077,-30.000000
171,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,74.0,64.0,61.0,72.0,68.0,74.0,73.0,68.0,68.0,OK,2021-10-09 17:08:36.191,-30.000000
172,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,74.0,55.0,62.0,72.0,67.0,65.0,74.0,72.0,72.0,OK,2021-10-09 17:08:37.299,-30.000000
173,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,73.0,53.0,62.0,73.0,69.0,64.0,72.0,71.0,72.0,OK,2021-10-09 17:08:38.343,-30.000000
174,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,49.85,27.8,75.0,53.0,61.0,75.0,67.0,73.0,70.0,72.0,72.0,OK,2021-10-09 17:08:39.376,-30.000000
175,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,77.0,55.0,61.0,77.0,68.0,75.0,71.0,68.0,72.0,OK,2021-10-09 17:08:40.416,-30.000000
176,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,76.0,53.0,62.0,76.0,67.0,65.0,70.0,68.0,70.0,OK,2021-10-09 17:08:41.449,-30.000000
177,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,76.0,64.0,63.0,76.0,67.0,64.0,71.0,67.0,72.0,OK,2021-10-09 17:08:42.482,-30.000000
178,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,53.0,63.0,75.0,67.0,73.0,72.0,67.0,72.0,OK,2021-10-09 17:08:43.529,-30.000000
179,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,64.0,61.0,75.0,68.0,74.0,73.0,68.0,72.0,OK,2021-10-09 17:08:44.578,-30.000000
180,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,53.0,62.0,75.0,67.0,65.0,75.0,72.0,71.0,OK,2021-10-09 17:08:45.633,-30.000000
181,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.4,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,77.0,64.0,62.0,77.0,69.0,68.0,75.0,71.0,73.0,OK,2021-10-09 17:08:46.682,-30.000000
182,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,53.0,62.0,75.0,68.0,73.0,70.0,72.0,72.0,OK,2021-10-09 17:08:47.739,-30.000000
183,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,72.0,64.0,63.0,72.0,68.0,72.0,71.0,67.0,68.0,OK,2021-10-09 17:08:48.792,-30.000000
184,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,72.0,53.0,62.0,72.0,67.0,66.0,71.0,68.0,69.0,OK,2021-10-09 17:08:49.844,-30.000000
185,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,73.0,65.0,61.0,72.0,67.0,73.0,71.0,67.0,67.0,OK,2021-10-09 17:08:50.907,-30.000000
186,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,75.0,53.0,62.0,72.0,67.0,73.0,75.0,71.0,68.0,OK,2021-10-09 17:08:51.965,-30.000000
187,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,47.85,27.8,77.0,54.0,63.0,70.0,68.0,65.0,77.0,72.0,71.0,OK,2021-10-09 17:08:53.047,-30.000000
188,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,75.0,53.0,61.0,75.0,69.0,74.0,70.0,68.0,72.0,OK,2021-10-09 17:08:54.173,-30.000000
189,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,77.0,53.0,64.0,77.0,68.0,71.0,73.0,67.0,72.0,OK,2021-10-09 17:08:55.241,-30.000000
190,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,49.85,27.8,76.0,53.0,62.0,76.0,69.0,65.0,69.0,69.0,71.0,OK,2021-10-09 17:08:56.271,-30.000000
191,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,49.85,27.8,75.0,54.0,63.0,75.0,68.0,66.0,75.0,71.0,73.0,OK,2021-10-09 17:08:57.308,-30.000000
192,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,76.0,53.0,62.0,76.0,69.0,71.0,74.0,69.0,73.0,OK,2021-10-09 17:08:58.346,-30.000000
193,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,75.0,53.0,62.0,73.0,68.0,73.0,75.0,72.0,73.0,OK,2021-10-09 17:08:59.383,-30.000000
194,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,39.85,39.85,48.85,27.8,76.0,57.0,61.0,73.0,68.0,71.0,76.0,72.0,73.0,OK,2021-10-09 17:09:00.417,-30.000000
195,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,73.0,53.0,64.0,73.0,68.0,65.0,71.0,72.0,73.0,OK,2021-10-09 17:09:01.467,-30.000000
196,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,72.0,53.0,62.0,72.0,69.0,70.0,70.0,67.0,70.0,OK,2021-10-09 17:09:02.517,-30.000000
197,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,47.85,27.8,72.0,53.0,62.0,72.0,69.0,70.0,70.0,67.0,70.0,OK,2021-10-09 17:09:03.398,-30.000000
198,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,47.85,27.8,76.0,53.0,62.0,72.0,68.0,76.0,71.0,68.0,69.0,OK,2021-10-09 17:09:03.587,-30.000000
199,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,72.0,53.0,62.0,72.0,68.0,66.0,70.0,67.0,69.0,OK,2021-10-09 17:09:04.644,-30.000000
200,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,49.85,27.8,75.0,53.0,62.0,74.0,67.0,65.0,75.0,72.0,68.0,OK,2021-10-09 17:09:05.695,-30.000000
201,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,75.0,53.0,62.0,75.0,67.0,74.0,75.0,72.0,69.0,OK,2021-10-09 17:09:06.759,-30.000000
202,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,76.0,54.0,62.0,75.0,67.0,73.0,76.0,70.0,69.0,OK,2021-10-09 17:09:07.811,-30.000000
203,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,75.0,53.0,62.0,75.0,68.0,65.0,71.0,68.0,72.0,OK,2021-10-09 17:09:08.872,-30.000000
204,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,49.85,27.8,77.0,54.0,63.0,77.0,67.0,70.0,71.0,67.0,72.0,OK,2021-10-09 17:09:09.940,-30.000000
205,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,49.85,27.8,74.0,54.0,62.0,72.0,67.0,74.0,72.0,65.0,72.0,OK,2021-10-09 17:09:11.014,-30.000000
206,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,75.0,52.0,62.0,72.0,70.0,65.0,75.0,72.0,70.0,OK,2021-10-09 17:09:12.112,-30.000000
207,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,74.0,52.0,63.0,71.0,67.0,71.0,74.0,73.0,69.0,OK,2021-10-09 17:09:13.149,-30.000000
208,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,75.0,54.0,62.0,72.0,68.0,74.0,75.0,72.0,69.0,OK,2021-10-09 17:09:14.183,-30.000000
209,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,75.0,54.0,62.0,72.0,68.0,74.0,73.0,68.0,69.0,OK,2021-10-09 17:09:15.213,-30.000000
210,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,72.0,53.0,62.0,72.0,70.0,65.0,72.0,68.0,69.0,OK,2021-10-09 17:09:16.250,-30.000000
211,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,72.0,53.0,62.0,72.0,68.0,65.0,71.0,68.0,69.0,OK,2021-10-09 17:09:17.281,-30.000000
212,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,73.0,53.0,62.0,72.0,67.0,73.0,71.0,68.0,69.0,OK,2021-10-09 17:09:18.336,-30.000000
213,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.5,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,75.0,53.0,62.0,70.0,68.0,75.0,72.0,69.0,69.0,OK,2021-10-09 17:09:19.384,-30.000000
214,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.599999999999998,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,75.0,53.0,63.0,75.0,68.0,65.0,74.0,71.0,69.0,OK,2021-10-09 17:09:20.441,-30.000000
215,CLOSE,DOWN,0.0,19.4,19.1,20.5,29.599999999999998,OFF,ERROR,0.0,0.0,40.85,40.85,48.85,27.8,74.0,52.0,63.0,74.0,68.0,66.0,74.0,71.0,69.0,OK,2021-10-09 17:09:21.494,-30.000000
216,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.599999999999998,OFF,ERROR,0.0,0.0,40.85,40.85,47.85,27.8,76.0,53.0,63.0,76.0,68.0,74.0,76.0,69.0,69.0,OK,2021-10-09 17:09:22.553,-30.000000
217,CLOSE,DOWN,0.0,19.5,19.1,20.5,29.599999999999998,OFF,ERROR,0.0,0.0,40.85,40.85,47.85,27.8,76.0,54.0,63.0,76.0,67.0,74.0,72.0,68.0,68.0,OK,2021-10-09 17:09:23.597,-30.000000
